0.157976,0.1529,-0.001128,2678,1
-0.0643540000000000,-0.0478000000000000,-0.0227370000000000,2689,0
0.000386000000000000,-0.0249000000000000,-0.0223940000000000,2731,0
-0.00870400000000000,-0.0401000000000000,0.0477330000000000,2739,0
0.567128000000000,-0.00860000000000000,0.354778000000000,2819,0
0.0353710000000000,0.0220000000000000,0.00850500000000000,2871,0
-0.00337600000000000,-0.0202000000000000,0.00958600000000000,2890,0
-0.106267000000000,-0.0307000000000000,-0.158991000000000,2903,0
-0.196536000000000,-0.0547000000000000,-0.277135000000000,2906,0
-0.151239000000000,0.0653000000000000,0.119802000000000,2925,0
-0.222777000000000,-0.0905000000000000,-0.888440000000000,2975,0
0.0200730000000000,0.00930000000000000,-0.00917800000000000,3035,0
0.162224,0.1289,0.034173,3092,1
-0.0594080000000000,-0.110700000000000,0.0495700000000000,3115,0
-0.00295300000000000,-0.0720000000000000,0.0855300000000000,3126,0
0.285287000000000,-0.0123000000000000,0.223269000000000,3200,0
0.0446160000000000,0.0387000000000000,-0.0175110000000000,3251,0
-0.0162640000000000,-0.0195000000000000,0.0249870000000000,3280,0
0.0272380000000000,0.0201000000000000,-0.0119370000000000,3292,0
0.0126190000000000,0.00830000000000000,0.0227390000000000,3386,0
0.0899930000000000,0.0739000000000000,0.00942600000000000,3406,0
0.152845000000000,0.0500000000000000,0.161726000000000,3423,0
0.249721000000000,0.0604000000000000,0.246096000000000,3429,0
0.410347000000000,0.0588000000000000,0.202661000000000,3504,0
0.414936000000000,0.0810000000000000,0.206634000000000,3505,0
0.332490,0.1658,0.064823,3514,1
-0.00232200000000000,-0.0185000000000000,-0.0262310000000000,3565,0
-0.256615000000000,0.0452000000000000,0.0213300000000000,3598,0
0.00290500000000000,-0.0276000000000000,0.0292550000000000,3748,0
0.220037000000000,0.0287000000000000,0.203701000000000,3817,0
0.347658000000000,0.0500000000000000,0.279319000000000,3828,0
0.423797000000000,0.0842000000000000,0.328545000000000,3832,0
