ABDOMEM ,FECG,TORAX,Diff,Tempo,Bool
0.471669000000000,0.0169000000000000,0.273397000000000,0.019,2150,0
-0.0294640000000000,0.195100000000000,0.134627000000000,-0.0024,2250,0
0.659917000000000,0.236600000000000,0.877077000000000,-0.0051,2258,1
-0.251420000000000,-0.143600000000000,-0.891020000000000,-0.007,2300,0
0.0480330000000000,0.0266000000000000,0.0220710000000000,0.0098,2400,0
0.0618890000000000,0.00120000000000000,0.0502960000000000,-0.0266,2450,0
0.0944120000000000,0.00670000000000000,0.0379510000000000,-0.0252,2550,0
-0.0182860000000000,-0.0219000000000000,-0.00401100000000000,-0.0176,2650,0
0.165382000000000,0.159000000000000,-0.0245090000000000,-0.0061,2677,1
-0.0949930000000000,-0.0902000000000000,-0.0107300000000000,-0.0054,2700,0
0.110416000000000,-0.00730000000000000,0.149285000000000,0.0107,2750,0
-0.0552780000000000,-0.0237000000000000,-0.0630490000000000,0.01,2900,0
0.999117000000000,0.142300000000000,1.257711,-0.0146,2937,1
2.168082,0.0568000000000000,1.881601,-0.0385,2950,0
0.00327700000000000,-0.0113000000000000,-0.0201710000000000,0.0165,3050,0
0.191952000000000,0.159100000000000,0.0236070000000000,-0.0033,3093,1
0.175830000000000,0.142000000000000,0.0343640000000000,-0.039,3100,0
0.00662200000000000,0.00740000000000000,-0.00763400000000000,-0.0005,3300,0
-0.0128830000000000,-0.0179000000000000,-0.0436420000000000,0.0545,3350,0
0.0239830000000000,0.0190000000000000,0.0114700000000000,0.0106,3400,0
0.439173000000000,0.00430000000000000,0.244433000000000,0.005,3500,0
0.364412000000000,0.181300000000000,0.0850150000000000,-0.0155,3513,1
-0.00341900000000000,-0.0186000000000000,-0.00641800000000000,-0.0221,3550,0
-0.136661000000000,0.0729000000000000,0.120368000000000,-0.0043,3600,0
0.0509510000000000,0.0253000000000000,0.00269400000000000,-0.045,3750,0
0.102713000000000,0.0358000000000000,0.0658380000000000,0.0063,3800,0
0.0464400000000000,-0.0331000000000000,0.0400170000000000,0.0223,3900,0
0.164556000000000,0.164600000000000,-0.0195390000000000,-0.0383,3934,1
-0.00848000000000000,-0.00730000000000000,0.00536800000000000,0.0331,4000,0
0.903582000000000,0.0254000000000000,0.691415000000000,0.0051,4150,0
0.0447280000000000,0.00220000000000000,0.0391320000000000,0.0219,4200,0
0.0302710000000000,0.0787000000000000,-0.138723000000000,0.0026,4250,0
2.161888,0.0405000000000000,1.876786,-0.0253,4300,0
-0.762966000000000,0.119900000000000,-0.323836000000000,0.0421,4350,0
-0.294390000000000,0.231900000000000,-0.102863000000000,-0.0895,4354,1
0.0136200000000000,-0.00110000000000000,-0.00662500000000000,0.0076,4400,0
0.315351000000000,0.0518000000000000,0.262941000000000,-0.0028,4500,0
0.0208320000000000,0.0156000000000000,-0.0247560000000000,-0.0202,4600,0
0.0331990000000000,0.0174000000000000,-0.0120550000000000,-0.0237,4650,0
-0.0325760000000000,-0.0468000000000000,0.0279150000000000,0.0028,4750,0
0.315886000000000,0.158600000000000,0.206429000000000,-0.017,4777,1
0.536174000000000,-0.0358000000000000,0.576124000000000,-0.0152,4800,0
-0.224700000000000,-0.0457000000000000,-0.863299000000000,-0.0471,5000,0
0.00133900000000000,-0.0143000000000000,0.0141310000000000,0.0412,5050,0
0.111841000000000,0.0919000000000000,0.0114060000000000,-0.0217,5100,0
0.628081000000000,0.195700000000000,0.405739000000000,-0.0186,5192,1
0.580096000000000,0.111300000000000,0.373534000000000,-0.0139,5200,0
0.0655540000000000,-0.00750000000000000,0.0132810000000000,0.032,5250,0
0.0445250000000000,0.0321000000000000,0.000634000000000000,-0.0407,5400,0
0.122084000000000,-0.00830000000000000,0.182697000000000,-0.0028,5450,0
0.0468330000000000,-0.000100000000000000,0.0190500000000000,-0.0086,5550,0
-0.0161440000000000,0.0220000000000000,-0.107787000000000,0.0065,5600,0
2.150291,0.0256000000000000,1.883314,-0.0049,5650,0
-0.840266000000000,0.0238000000000000,-0.277245000000000,0.0046,5700,0
0.0560310000000000,0.0163000000000000,0.0393910000000000,-0.0382,5800,0
0.278439000000000,-0.0189000000000000,0.184793000000000,0.0306,5900,0
-0.0197600000000000,-0.00850000000000000,-0.0100140000000000,0.0256,6000,0
0.160613000000000,0.160500000000000,0.0433020000000000,-0.0158,6033,1
-0.0320270000000000,-0.0287000000000000,0.0197660000000000,-0.038,6050,0
-0.00948800000000000,-0.00140000000000000,-0.0106460000000000,-0.0402,6100,0
0.421208000000000,-0.0127000000000000,0.269018000000000,0.0431,6200,0
-0.168309000000000,0.0205000000000000,0.161762000000000,0.033,6300,0
0.0198820000000000,0.00740000000000000,0.0118900000000000,-0.0257,6400,0
0.134617000000000,0.0995000000000000,0.0424240000000000,0.05,6450,0
0.188022000000000,0.149500000000000,0.0575770000000000,-0.0302,6451,1
0.0465800000000000,-0.0264000000000000,0.0690950000000000,0.0109,6500,0
0.501504000000000,0.0310000000000000,0.427402000000000,-0.026,6550,0
0.0249640000000000,0.0213000000000000,-0.0116210000000000,-0.0206,6650,0
0.0516070000000000,0.0372000000000000,0.0186140000000000,-0.011,6750,0
0.852490000000000,-0.0318000000000000,0.692689000000000,0.037,6850,0
0.654140000000000,0.177000000000000,0.322308000000000,-0.0373,6873,1
2.214019,0.0590000000000000,1.928322,-0.0581,7000,0
-0.852551000000000,0.0265000000000000,-0.284609000000000,-0.0188,7050,0
0.0453930000000000,0.00650000000000000,0.0211740000000000,-0.0246,7150,0
0.351227000000000,0.0867000000000000,0.268041000000000,0.0037,7200,0
0.198844000000000,0.176500000000000,0.0227110000000000,-0.0354,7294,1
0.102948000000000,0.0882000000000000,0.00760900000000000,0.0207,7300,0
0.0207390000000000,0.0260000000000000,-0.0284870000000000,-0.0073,7350,0
0.609232000000000,-0.0143000000000000,0.616894000000000,0.0015,7500,0
0.417449000000000,-0.0324000000000000,0.308436000000000,0.0296,7550,0
-0.174518000000000,0.0176000000000000,0.164600000000000,0.0013,7650,0
-1.329256,0.151300000000000,-1.079503,-0.0326,7716,1
0.00659000000000000,0.00190000000000000,0.00225100000000000,-0.0253,7750,0
0.101858000000000,0.0436000000000000,0.0649750000000000,-0.0025,7850,0
0.0886280000000000,0.0139000000000000,0.0281760000000000,-0.0224,7950,0
-0.00324300000000000,-0.0107000000000000,-0.0152090000000000,0.0025,8000,0
-0.0216930000000000,-0.0288000000000000,0.00599500000000000,0.0237,8100,0
0.204225000000000,0.186300000000000,-0.00263300000000000,-0.0471,8129,1
0.902443000000000,0.0363000000000000,0.714134000000000,-0.0304,8200,0
0.0443460000000000,-0.00980000000000000,0.0173960000000000,0.004,8250,0
2.175076,0.0649000000000000,1.896131,-0.0478,8350,0
-0.859064000000000,0.0131000000000000,-0.309543000000000,0.026,8400,0
0.0904890000000000,0.0710000000000000,0.0420190000000000,0.0231,8450,0
0.0647590000000000,0.0305000000000000,0.0413240000000000,-0.0086,8500,0
0.501232000000000,0.191100000000000,0.315463000000000,-0.0555,8554,1
0.313126000000000,0.00580000000000000,0.223710000000000,-0.0391,8600,0
-0.00724100000000000,-0.0186000000000000,0.0379950000000000,0.0285,8700,0
-0.00148200000000000,-0.0176000000000000,0.00434600000000000,0.0172,8800,0
0.627797000000000,0.0301000000000000,0.581346000000000,-0.023,8850,0
0.00364100000000000,-0.0115000000000000,-0.0113930000000000,-0.0281,8950,0
0.0807760000000000,0.152600000000000,-0.158945000000000,-0.0173,8977,1
-0.307749000000000,-0.110500000000000,0.161861000000000,0.0719,9000,0
-0.266907000000000,-0.0467000000000000,-0.908861000000000,0.022,9050,0
0.0530630000000000,0.0416000000000000,-0.00659900000000000,-0.0236,9100,0
0.0532610000000000,0.0281000000000000,0.0324270000000000,-0.009,9150,0
0.481434000000000,0.0188000000000000,0.404562000000000,0.022,9250,0
0.0177140000000000,0.0237000000000000,-0.000824000000000000,0.0003,9350,0
0.153179000000000,0.137900000000000,0.0346790000000000,-0.004,9393,1
0.120628000000000,0.111600000000000,-0.00593200000000000,0.0236,9400,0
0.0105330000000000,0.0106000000000000,0.0108020000000000,-0.0191,9450,0
0.138391000000000,0.0254000000000000,0.147459000000000,0.0051,9500,0
-0.00175600000000000,-0.0364000000000000,0.0378080000000000,0.0264,9600,0
-0.0159010000000000,0.0209000000000000,-0.101957000000000,-0.0334,9650,0
2.223901,0.0689000000000000,1.861276,-0.0553,9700,0
0.0558200000000000,0.0345000000000000,0.0280980000000000,0.0241,9800,0
0.176600000000000,0.162100000000000,0.0332780000000000,-0.0233,9813,1
0.0272930000000000,-0.0147000000000000,0.0324020000000000,-0.0166,9850,0
0.357595000000000,0.0595000000000000,0.210122000000000,-0.0395,9950,0
