ABDOMEM ,FECG,TORAX,DIFF,Tempo,BOOL
0.762597000000000,0.709800000000000,0.712915000000000,0.0124,83,0
0.780470000000000,0.722200000000000,0.743308000000000,0.0256000000000001,84,0
0.811784000000000,0.747800000000000,0.719790000000000,0.02,85,0
0.838123000000000,0.767800000000000,0.776722000000000,-0.0253,86,0
0.819547000000000,0.742500000000000,0.796532000000000,0.0106999999999999,87,0
0.836647000000000,0.753200000000000,0.733910000000000,0.0286000000000001,88,0
0.872000000000000,0.781800000000000,0.747184000000000,0.0256,89,0
0.905001000000000,0.807400000000000,0.768677000000000,-0.0267000000000001,90,0
0.885896000000000,0.780700000000000,0.774037000000000,-0.00419999999999998,91,0
0.888681000000000,0.776500000000000,0.733465000000000,-0.0524,92,0
0.843699000000000,0.724100000000000,0.767514000000000,0.0474,93,0
0.898417000000000,0.771500000000000,0.791555000000000,-0.00459999999999994,94,0
0.901287000000000,0.766900000000000,0.761230000000000,0.0442,95,0
0.952070000000000,0.811100000000000,0.699741000000000,-0.0168,96,0
0.942230000000000,0.794300000000000,0.725303000000000,-0.0582,97,0
0.890519000000000,0.736100000000000,0.715546000000000,0.00109999999999999,98,0
0.897526000000000,0.737200000000000,0.722784000000000,-0.0171,99,0
0.886337000000000,0.720100000000000,0.714532000000000,0.0107,100,0
0.901380000000000,0.730800000000000,0.672637000000000,-0.0146000000000001,101,0
0.890516000000000,0.716200000000000,0.656727000000000,-0.00949999999999995,102,0
0.885208000000000,0.706700000000000,0.650080000000000,-0.0273,103,0
0.861384000000000,0.679400000000000,0.631147000000000,-0.0634,104,0
0.800899000000000,0.616000000000000,0.635999000000000,-0.0115999999999999,105,0
0.790106000000000,0.604400000000000,0.568949000000000,0.00929999999999998,106,0
0.799802000000000,0.613700000000000,0.529892000000000,0.00529999999999997,107,0
0.805536000000000,0.619000000000000,0.561229000000000,-0.0375,108,0
0.767360000000000,0.581500000000000,0.535170000000000,-0.022,109,0
0.744087000000000,0.559500000000000,0.507143000000000,0.00680000000000003,110,0
0.750447000000000,0.566300000000000,0.512130000000000,-0.0691000000000001,111,0
0.679512000000000,0.497200000000000,0.472724000000000,-0.0164,112,0
0.660457000000000,0.480800000000000,0.452575000000000,-0.0207,113,0
0.635819000000000,0.460100000000000,0.415624000000000,0.0131,114,0
0.645702000000000,0.473200000000000,0.449068000000000,-0.049,115,0
0.593818000000000,0.424200000000000,0.434280000000000,0.0234,116,0
0.613199000000000,0.447600000000000,0.382534000000000,-0.0122,117,0
0.596869000000000,0.435400000000000,0.375185000000000,-0.0255,118,0
0.567329000000000,0.409900000000000,0.370556000000000,-0.0672,119,0
0.495839000000000,0.342700000000000,0.375013000000000,0.0254,120,0
0.517236000000000,0.368100000000000,0.337277000000000,-0.0203,121,0
0.493924000000000,0.347800000000000,0.349659000000000,-0.0416,122,0
0.447487000000000,0.306200000000000,0.299991000000000,-0.00900000000000001,123,0
0.434714000000000,0.297200000000000,0.331147000000000,-0.0347,124,0
0.395935000000000,0.262500000000000,0.297573000000000,-0.0133,125,0
0.377629000000000,0.249200000000000,0.266657000000000,0.00360000000000002,126,0
0.376366000000000,0.252800000000000,0.238128000000000,-0.0282,127,0
0.343017000000000,0.224600000000000,0.211059000000000,-0.0203,128,0
0.318754000000000,0.204300000000000,0.230486000000000,-0.0328,129,0
0.279988000000000,0.171500000000000,0.178119000000000,-0.0236,130,0
0.250348000000000,0.147900000000000,0.165231000000000,-0.0005,131,0
0.245109000000000,0.147400000000000,0.173299000000000,-0.0111,132,0
0.227940000000000,0.136300000000000,0.112047000000000,0.0425,133,0
0.264410000000000,0.178800000000000,0.109186000000000,-0.0225,134,0
0.236205000000000,0.156300000000000,0.125925000000000,-0.0558,135,0
0.174662000000000,0.100500000000000,0.0913050000000000,-0.0241,136,0
0.143666000000000,0.0764000000000000,0.0511790000000000,0.0308,137,0
0.169209000000000,0.107200000000000,0.0791380000000000,0.00789999999999999,138,0
0.170931000000000,0.115100000000000,0.0648070000000000,-0.0227,139,0
0.142389000000000,0.0924000000000000,0.0456900000000000,0.024,140,0
0.161718000000000,0.116400000000000,0.0628420000000000,0.0468,141,0
0.205019000000000,0.163200000000000,0.0891810000000000,-0.0757,142,0
0.124765000000000,0.0875000000000000,0.0156050000000000,-0.00889999999999999,143,0
0.111528000000000,0.0786000000000000,0.0434370000000000,0.0346,144,0
0.142392000000000,0.113200000000000,0.0201020000000000,0.0746,145,0
0.213748000000000,0.187800000000000,0.0262490000000000,-0.0391,146,0
0.171395000000000,0.148700000000000,0.0318320000000000,0.0229,147,0
0.192167000000000,0.171600000000000,0.0206820000000000,0,148,0
0.190482000000000,0.171600000000000,0.0379610000000000,0.0342,149,0
0.222549000000000,0.205800000000000,0.0322540000000000,-0.0405,150,0
0.180703000000000,0.165300000000000,0.0306640000000000,0.00189999999999999,151,0
0.181286000000000,0.167200000000000,-0.000788000000000000,0.0188,152,0
0.199185000000000,0.186000000000000,0.0375150000000000,-0.0483,153,0
0.150250000000000,0.137700000000000,0.0388740000000000,0.0404,154,0
0.189703000000000,0.178100000000000,0.00680500000000000,-0.0238,155,0
0.165211000000000,0.154300000000000,0.0304460000000000,0.0078,156,0
0.170810000000000,0.162100000000000,-0.00702200000000000,-0.0373,157,0
0.133225000000000,0.124800000000000,0.00872200000000000,-0.00609999999999999,158,0
0.126078000000000,0.118700000000000,-0.00148600000000000,0.0116,159,0
0.137542000000000,0.130300000000000,0.0150920000000000,-0.0485,160,0
0.0888240000000000,0.0818000000000000,0.0146880000000000,0.0208,161,0
0.108728000000000,0.102600000000000,-0.00423900000000000,0.00170000000000001,162,0
0.109928000000000,0.104300000000000,0.00114200000000000,0.0067,163,0
0.116006000000000,0.111000000000000,0.0120710000000000,-0.0249,164,0
0.0908520000000000,0.0861000000000000,0.0195920000000000,-0.039,165,0
0.0507530000000000,0.0471000000000000,-0.0171680000000000,-0.0288,166,0
0.0226530000000000,0.0183000000000000,0.0305520000000000,-0.0362,167,0
-0.0133340000000000,-0.0179000000000000,0.0421050000000000,-0.0023,168,0
-0.0162060000000000,-0.0202000000000000,0.0147390000000000,-0.0269,169,0
-0.0434040000000000,-0.0471000000000000,-0.00433800000000000,-0.0229,170,0
-0.0659970000000000,-0.0700000000000000,0.0421730000000000,0.0323,171,0
-0.0330940000000000,-0.0377000000000000,0.0191020000000000,-0.0492,172,0
-0.0820590000000000,-0.0869000000000000,0.0143180000000000,-0.0125,173,0
-0.0946190000000000,-0.0994000000000000,-0.00246200000000000,0.0448,174,0
-0.0503870000000000,-0.0546000000000000,-0.00716000000000000,-0.034,175,0
-0.0847000000000000,-0.0886000000000000,0.000856000000000000,0.00899999999999999,176,0
-0.0758560000000000,-0.0796000000000000,-0.00951100000000000,0.0184,177,0
-0.0567730000000000,-0.0612000000000000,0.0308840000000000,-0.0391,178,0
-0.0966050000000000,-0.100300000000000,-0.0146570000000000,0.00899999999999999,179,0
-0.0878910000000000,-0.0913000000000000,0.00707100000000000,0.00260000000000001,180,0
-0.0844560000000000,-0.0887000000000000,0.0188620000000000,0.0024,181,0
-0.0824730000000000,-0.0863000000000000,0.0131520000000000,-0.001,182,0
-0.0843270000000000,-0.0873000000000000,0.00193800000000000,0.0125,183,0
-0.0715830000000000,-0.0748000000000000,0.0270030000000000,0.00860000000000001,184,0
-0.0628200000000000,-0.0662000000000000,0.00185900000000000,-0.0156,185,0
-0.0794110000000000,-0.0818000000000000,-0.000847000000000000,0.0135,186,0
-0.0661870000000000,-0.0683000000000000,0.00694800000000000,0.037,187,0
-0.0286950000000000,-0.0313000000000000,0.0331530000000000,0.0045,188,0
-0.0244170000000000,-0.0268000000000000,-0.00969000000000000,0.0196,189,0
-0.00374300000000000,-0.00720000000000000,0.0360200000000000,0.0186,190,0
0.0150380000000000,0.0114000000000000,0.00690500000000000,0.0194,191,0
0.0342280000000000,0.0308000000000000,-0.0142840000000000,-0.0223,192,0
0.0110000000000000,0.00850000000000000,-0.00840000000000000,-0.0517,193,0
-0.0417290000000000,-0.0432000000000000,-0.0530660000000000,0.0222,194,0
-0.0208340000000000,-0.0210000000000000,-0.0485640000000000,-0.0069,195,0
-0.0286090000000000,-0.0279000000000000,-0.0147090000000000,0.0332,196,0
0.00374300000000000,0.00530000000000000,-0.0225060000000000,-0.0206,197,0
-0.0183220000000000,-0.0153000000000000,-0.0595330000000000,-0.0218,198,0
-0.0419080000000000,-0.0371000000000000,-0.0490260000000000,0.0057,199,0
-0.0381250000000000,-0.0314000000000000,-0.0747120000000000,0.0325,200,0
-0.00850000000000000,0.00110000000000000,-0.118397000000000,-0.0576,201,0
-0.0703320000000000,-0.0565000000000000,-0.167391000000000,0.0048,202,0
-0.0704480000000000,-0.0517000000000000,-0.168024000000000,-0.0636,203,0
-0.138629000000000,-0.115300000000000,-0.197510000000000,-0.0133,204,0
-0.158273000000000,-0.128600000000000,-0.228680000000000,-0.029,205,0
-0.193231000000000,-0.157600000000000,-0.237874000000000,0.03,206,0
-0.170179000000000,-0.127600000000000,-0.300234000000000,-0.0828,207,0
-0.260600000000000,-0.210400000000000,-0.321608000000000,-0.0015,208,0
-0.269190000000000,-0.211900000000000,-0.340804000000000,0.00390000000000001,209,0
-0.272459000000000,-0.208000000000000,-0.336133000000000,-0.0529,210,0
-0.334472000000000,-0.260900000000000,-0.390528000000000,-0.0203,211,0
-0.363563000000000,-0.281200000000000,-0.376468000000000,0.0282,212,0
-0.343977000000000,-0.253000000000000,-0.405948000000000,-0.0313,213,0
-0.383874000000000,-0.284300000000000,-0.398259000000000,-0.0169,214,0
-0.407936000000000,-0.301200000000000,-0.360434000000000,-0.0296,215,0
-0.443606000000000,-0.330800000000000,-0.359154000000000,0.058,216,0
-0.389671000000000,-0.272800000000000,-0.321484000000000,-0.0145,217,0
-0.406955000000000,-0.287300000000000,-0.276877000000000,0.0172,218,0
-0.391325000000000,-0.270100000000000,-0.253901000000000,-0.00519999999999998,219,0
-0.395873000000000,-0.275300000000000,-0.198789000000000,0.0357,220,0
-0.357589000000000,-0.239600000000000,-0.133971000000000,0.0251,221,0
-0.326937000000000,-0.214500000000000,-0.0751860000000000,0.0191,222,0
-0.300207000000000,-0.195400000000000,-0.0208360000000000,0.0356,223,0
-0.255355000000000,-0.159800000000000,0.0265740000000000,0.0657,224,0
-0.177135000000000,-0.0941000000000000,0.153420000000000,0.0589,225,0
-0.102071000000000,-0.0352000000000000,0.243042000000000,0.1026,226,0
0.0184350000000000,0.0674000000000000,0.325314000000000,-0.0025,227,0
0.0374470000000000,0.0649000000000000,0.432089000000000,0.037,228,0
0.0981780000000000,0.101900000000000,0.534432000000000,0.0894,229,0
0.212681000000000,0.191300000000000,0.619297000000000,0.0407,230,0
0.280305000000000,0.232000000000000,0.690421000000000,0.106,231,0
0.416108000000000,0.338000000000000,0.834694000000000,0.0814,232,0
0.527336000000000,0.419400000000000,0.865785000000000,0.076,233,0
0.636865000000000,0.495400000000000,1.006533,0.047,234,0
0.719798000000000,0.542400000000000,1.124582,0.0909,235,0
0.848335000000000,0.633300000000000,1.20509,0.0615,236,0
0.948837000000000,0.694800000000000,1.256824,0.1026,237,0
1.0946,0.797400000000000,1.389125,0.0444,238,0
1.186888,0.841800000000000,1.495828,0.0765,239,0
1.312118,0.918300000000000,1.539788,0.0683,240,0
1.434349,0.986600000000000,1.655835,0.0154,241,0
1.506257,1.002,1.67407,0.0367,242,0
1.602948,1.0387,1.750625,0.0555000000000001,243,0
1.721497,1.0942,1.7901,0.00279999999999991,244,0
1.793056,1.097,1.864481,-0.00340000000000007,245,0
1.862767,1.0936,1.921953,0.0665,246,0
2.002104,1.1601,1.914406,-0.0188999999999999,247,0
2.060967,1.1412,1.914998,-0.0142,248,0
2.12285,1.127,1.903145,-0.0507,249,0
2.14868,1.0763,1.92874,-0.0508999999999999,250,0
2.168391,1.0254,1.854526,-0.0158,251,0
2.221544,1.0096,1.858794,-0.0657000000000001,252,0
2.217581,0.943900000000000,1.791333,-0.0669,253,0
2.205151,0.877000000000000,1.765502,-0.1176,254,0
2.131363,0.759400000000000,1.661676,0.00690000000000002,255,0
2.16551,0.766300000000000,1.553931,-0.0845,256,0
2.1042,0.681800000000000,1.505317,-0.0563,257,0
2.057947,0.625500000000000,1.421282,-0.0767,258,0
1.977171,0.548800000000000,1.280829,-0.0381999999999999,259,0
1.919287,0.510600000000000,1.156685,-0.1159,260,0
1.770944,0.394700000000000,1.040788,-0.0121,261,0
1.706363,0.382600000000000,0.817765000000000,-0.0187,262,0
1.62828,0.363900000000000,0.730338000000000,-0.0966,263,0
1.46411,0.267300000000000,0.617091000000000,-0.0855,264,0
1.298042,0.181800000000000,0.485176000000000,0.0133,265,0
1.222113,0.195100000000000,0.334163000000000,-0.0987,266,0
1.026224,0.0964000000000000,0.198273000000000,-0.0069,267,0
0.914568000000000,0.0895000000000000,0.0523650000000000,-0.0618,268,0
0.744229000000000,0.0277000000000000,-0.0464350000000000,-0.0621,269,0
0.567637000000000,-0.0344000000000000,-0.224255000000000,-0.0146,270,0
0.437538000000000,-0.0490000000000000,-0.338424000000000,-0.0961,271,0
0.221902000000000,-0.145100000000000,-0.471304000000000,0.0166,272,0
0.114063000000000,-0.128500000000000,-0.635122000000000,-0.0704,273,0
-0.0768810000000000,-0.198900000000000,-0.721750000000000,-0.0616,274,0
-0.259377000000000,-0.260500000000000,-0.852659000000000,0.0291,275,0
-0.350492000000000,-0.231400000000000,-0.962953000000000,-0.0654,276,0
-0.531883000000000,-0.296800000000000,-1.096444,-0.0114,277,0
-0.656172000000000,-0.308200000000000,-1.145313,-0.0296,278,0
-0.794928000000000,-0.337800000000000,-1.203888,-0.00309999999999999,279,0
-0.906274000000000,-0.340900000000000,-1.310087,-0.0706,280,0
-1.076468,-0.411500000000000,-1.317868,0.0478,281,0
-1.126082,-0.363700000000000,-1.392529,-0.0461,282,0
-1.257325,-0.409800000000000,-1.346508,-0.0183,283,0
-1.357272,-0.428100000000000,-1.377724,0.03,284,0
-1.398092,-0.398100000000000,-1.356144,-0.0186,285,0
-1.479898,-0.416700000000000,-1.347317,0.0334,286,0
-1.500586,-0.383300000000000,-1.319562,0.0363,287,0
-1.506787,-0.347000000000000,-1.286734,0.015,288,0
-1.523914,-0.332000000000000,-1.226325,0.0352,289,0
-1.506795,-0.296800000000000,-1.135086,0.022,290,0
-1.490639,-0.274800000000000,-1.061705,-0.00340000000000001,291,0
-1.486527,-0.278200000000000,-0.980601000000000,0.0876,292,0
-1.38236,-0.190600000000000,-0.894837000000000,0.00649999999999998,293,0
-1.348717,-0.184100000000000,-0.822606000000000,0.043,294,0
-1.263024,-0.141100000000000,-0.682245000000000,0.0328,295,0
-1.181475,-0.108300000000000,-0.615469000000000,0.0251,296,0
-1.097987,-0.0832000000000000,-0.532547000000000,-0.000700000000000006,297,0
-1.034151,-0.0839000000000000,-0.416776000000000,0.0353,298,0
-0.930496000000000,-0.0486000000000000,-0.367622000000000,0.0763,299,0
-0.782784000000000,0.0277000000000000,-0.301313000000000,-0.012,300,0
-0.720220000000000,0.0157000000000000,-0.242915000000000,-0.0189,301,0
-0.663220000000000,-0.00320000000000000,-0.178470000000000,0.0255,302,0
-0.564844000000000,0.0223000000000000,-0.163938000000000,0.0229,303,0
-0.468956000000000,0.0452000000000000,-0.0963610000000000,-0.0182,304,0
-0.418856000000000,0.0270000000000000,-0.0714160000000000,0.0564,305,0
-0.297151000000000,0.0834000000000000,-0.0330670000000000,0.0121,306,0
-0.222262000000000,0.0955000000000000,0.0127050000000000,-0.0427,307,0
-0.208002000000000,0.0528000000000000,0.0178700000000000,0.0086,308,0
-0.149146000000000,0.0614000000000000,0.00378400000000000,-0.012,309,0
-0.118183000000000,0.0494000000000000,0.0208970000000000,-0.0276,310,0
-0.108328000000000,0.0218000000000000,0.0116750000000000,0.0245,311,0
-0.0548370000000000,0.0463000000000000,-0.0266410000000000,0.0309,312,0
0.000885000000000000,0.0772000000000000,0.00618900000000000,-0.039,313,0
-0.0184090000000000,0.0382000000000000,-0.0151540000000000,-0.0109,314,0
-0.0104910000000000,0.0273000000000000,0.0266860000000000,-0.0068,315,0
-0.000879000000000000,0.0205000000000000,0.0406740000000000,-0.0198,316,0
-0.0114980000000000,0.000700000000000000,-0.00592400000000000,0.0322,317,0
0.0264170000000000,0.0329000000000000,-0.0345670000000000,-0.0203,318,0
0.0132910000000000,0.0126000000000000,0.0305280000000000,-0.0073,319,0
0.00796000000000000,0.00530000000000000,-0.0174840000000000,0.0136,320,0
0.0241780000000000,0.0189000000000000,0.0151210000000000,0.0147,321,0
0.0404390000000000,0.0336000000000000,0.0309480000000000,0.011,322,0
0.0527300000000000,0.0446000000000000,0.0301620000000000,-0.023,323,0
0.0305670000000000,0.0216000000000000,0.0157800000000000,0.0143,324,0
0.0450270000000000,0.0359000000000000,0.0170300000000000,0.01,325,0
0.0557390000000000,0.0459000000000000,0.0184120000000000,-0.03,326,0
0.0231410000000000,0.0159000000000000,-0.0480990000000000,0.0457,327,0
0.0686530000000000,0.0616000000000000,0.00372000000000000,-0.0516,328,0
0.0188250000000000,0.0100000000000000,0.0189520000000000,-0.0046,329,0
0.0112860000000000,0.00540000000000000,-0.0193350000000000,0.0265,330,0
0.0397000000000000,0.0319000000000000,0.0541840000000000,-0.0295,331,0
0.0124050000000000,0.00240000000000000,0.0272460000000000,0.0038,332,0
0.0188830000000000,0.00620000000000000,0.0173020000000000,0.0069,333,0
0.0245410000000000,0.0131000000000000,0.00664800000000000,0.0034,334,0
0.0290020000000000,0.0165000000000000,0.00752600000000000,-0.0407,335,0
-0.0133310000000000,-0.0242000000000000,-0.00585300000000000,0.0208,336,0
0.00781700000000000,-0.00340000000000000,0.0280410000000000,-0.0097,337,0
-0.00262400000000000,-0.0131000000000000,0.0126210000000000,0.0087,338,0
0.00364200000000000,-0.00440000000000000,-0.0202360000000000,-0.0076,339,0
-0.00358500000000000,-0.0120000000000000,0.0185120000000000,0.0105,340,0
0.00530100000000000,-0.00150000000000000,-0.00732300000000000,0.0077,341,0
0.0173450000000000,0.00620000000000000,0.0312190000000000,0.0037,342,0
0.0211630000000000,0.00990000000000000,0.00874100000000000,0.0383,343,0
0.0592360000000000,0.0482000000000000,0.0144450000000000,-0.0377,344,0
0.0256770000000000,0.0105000000000000,0.0474250000000000,-0.0201,345,0
0.00295800000000000,-0.00960000000000000,0.00445900000000000,0.0403,346,0
0.0433960000000000,0.0307000000000000,0.0227670000000000,-0.0378,347,0
0.00469600000000000,-0.00710000000000000,0.00194700000000000,-0.0033,348,0
0.00330300000000000,-0.0104000000000000,0.0334380000000000,0.026,349,0
0.0266010000000000,0.0156000000000000,-0.0269630000000000,0.0197,350,0
0.0501450000000000,0.0353000000000000,0.0513270000000000,-0.0463,351,0
0.00320000000000000,-0.0110000000000000,0.0130110000000000,0.0121,352,0
0.0130110000000000,0.00110000000000000,-0.0170710000000000,-0.0046,353,0
0.0103000000000000,-0.00350000000000000,0.0174840000000000,0.0496,354,0
0.0583280000000000,0.0461000000000000,-0.00366400000000000,-0.0295,355,0
0.0295960000000000,0.0166000000000000,0.0115870000000000,0.0108,356,0
0.0398840000000000,0.0274000000000000,0.0184950000000000,-0.0013,357,0
0.0384450000000000,0.0261000000000000,0.0103420000000000,0.0036,358,0
0.0408700000000000,0.0297000000000000,-0.000928000000000000,-0.0146,359,0
0.0259970000000000,0.0151000000000000,0.0307860000000000,-0.0147,360,0
0.0149530000000000,0.000400000000000000,0.0549840000000000,0.0177,361,0
0.0328370000000000,0.0181000000000000,0.0202560000000000,-0.0301,362,0
0.00526400000000000,-0.0120000000000000,0.0391440000000000,0.0426,363,0
0.0448370000000000,0.0306000000000000,-0.0152530000000000,0.0264,364,0
0.0715060000000000,0.0570000000000000,-0.00824300000000000,-0.034,365,0
0.0384980000000000,0.0230000000000000,0.0508080000000000,-0.0085,366,0
0.0319130000000000,0.0145000000000000,0.0373970000000000,0.0203,367,0
0.0556220000000000,0.0348000000000000,0.0399410000000000,-0.0487,368,0
0.00909100000000000,-0.0139000000000000,0.0456020000000000,0.0342,369,0
0.0442970000000000,0.0203000000000000,0.0178830000000000,0.001,370,0
0.0469050000000000,0.0213000000000000,0.0366690000000000,-0.0133,371,0
0.0334060000000000,0.00800000000000000,0.0174720000000000,0.0166,372,0
0.0484420000000000,0.0246000000000000,-0.00432100000000000,-0.0302,373,0
0.0181910000000000,-0.00560000000000000,0.00774700000000000,-0.0043,374,0
0.0138860000000000,-0.00990000000000000,0.0292570000000000,-0.0179,375,0
-0.00701600000000000,-0.0278000000000000,0.00475000000000000,0.0157,376,0
0.00752100000000000,-0.0121000000000000,0.00507800000000000,0.0614,377,0
0.0660060000000000,0.0493000000000000,-0.00551200000000000,-0.0249,378,0
0.0442920000000000,0.0244000000000000,0.0421850000000000,-0.0049,379,0
0.0435060000000000,0.0195000000000000,0.0591230000000000,-0.0305,380,0
0.0136320000000000,-0.0110000000000000,0.0497380000000000,0.0106,381,0
0.0263030000000000,-0.000400000000000000,0.0588010000000000,-0.0069,382,0
0.0235860000000000,-0.00730000000000000,0.0880630000000000,0.0361,383,0
0.0574720000000000,0.0288000000000000,0.00686400000000000,-0.0685,384,0
-0.00928500000000000,-0.0397000000000000,0.0422710000000000,0.0281,385,0
0.0197170000000000,-0.0116000000000000,0.0427350000000000,0.0068,386,0
0.0289120000000000,-0.00480000000000000,0.0514510000000000,-0.0351,387,0
-0.00231300000000000,-0.0399000000000000,0.0579750000000000,0.0267,388,0
0.0270600000000000,-0.0132000000000000,0.0519190000000000,0.000399999999999999,389,0
0.0296790000000000,-0.0128000000000000,0.0612860000000000,0.0309,390,0
0.0635980000000000,0.0181000000000000,0.0568620000000000,0.0141,391,0
0.0788160000000000,0.0322000000000000,0.0331670000000000,-0.0094,392,0
